id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3114754,1,2016-02-22 08:19:41,2016-02-22 08:38:42,1,-74.01693725585938,40.708892822265625,-73.99900817871094,40.74155426025391,N,1141
id1699376,2,2016-01-17 05:45:38,2016-01-17 05:56:09,1,-73.96887969970702,40.754207611083984,-74.00435638427734,40.72246551513672,N,631
id1932361,2,2016-02-06 11:46:29,2016-02-06 11:53:49,1,-73.98789978027342,40.749614715576165,-73.97311401367188,40.76432800292969,N,440
id1721944,1,2016-04-09 20:51:41,2016-04-09 21:17:20,1,-74.00995635986328,40.70479965209961,-74.00389099121092,40.7480697631836,N,1539
id0797701,1,2016-04-18 18:32:25,2016-04-18 18:54:22,1,-74.01066589355469,40.7032470703125,-73.99761962890625,40.73655319213867,N,1317
id0594683,2,2016-02-21 20:01:33,2016-02-21 20:03:35,2,-73.98023986816406,40.78044891357422,-73.97457122802734,40.7882194519043,N,122
id1017393,2,2016-04-02 13:37:46,2016-04-02 13:45:44,1,-73.97502136230467,40.756927490234375,-73.98536682128906,40.74422836303711,N,478
id1480227,2,2016-05-11 10:34:46,2016-05-11 10:34:48,2,-73.78970336914062,40.64373397827149,-73.78973388671875,40.64371109008789,N,2
id0265048,2,2016-06-24 00:28:03,2016-06-24 00:43:39,5,-73.98586273193358,40.72284698486328,-73.95655822753906,40.77731323242188,N,936
id3922744,2,2016-01-30 09:53:32,2016-01-30 09:58:56,1,-73.98129272460938,40.773971557617195,-73.97290802001953,40.78034973144531,N,324
id3445431,1,2016-02-22 15:31:02,2016-02-22 15:39:30,1,-73.99409484863281,40.74087524414063,-73.9803466796875,40.75104141235352,N,508
id1245763,1,2016-06-24 07:48:16,2016-06-24 08:11:57,1,-73.98566436767578,40.752925872802734,-74.0120849609375,40.70171356201172,N,1421
id3688333,2,2016-04-22 22:09:03,2016-04-22 22:31:51,5,-73.9905548095703,40.73675155639648,-73.97074127197266,40.75373840332031,N,1368
id0683514,2,2016-03-13 03:36:48,2016-03-13 03:39:50,1,-73.98179626464844,40.73245620727539,-73.98732757568358,40.73735809326172,N,182
id3255286,2,2016-06-15 15:31:09,2016-06-15 15:35:14,1,-73.99508666992188,40.71786117553711,-73.9927978515625,40.723438262939446,N,245
id2216289,2,2016-02-20 17:28:05,2016-02-20 17:45:34,1,-73.98816680908203,40.74739837646485,-73.98285675048828,40.723411560058594,N,1049
id2294779,1,2016-02-20 00:24:05,2016-02-20 00:29:50,1,-73.99024200439453,40.75750732421875,-73.98837280273438,40.76447677612305,N,345
id0915025,2,2016-05-20 13:35:10,2016-05-20 13:48:00,1,-73.95747375488281,40.78253173828125,-73.97779083251953,40.78850173950195,N,770
id2026406,2,2016-04-04 17:40:53,2016-04-04 17:46:34,1,-73.98966979980467,40.735618591308594,-73.97534942626953,40.733001708984375,N,341
id3241047,2,2016-02-14 23:34:23,2016-02-14 23:48:03,1,-73.98169708251953,40.768081665039055,-73.99784088134764,40.740921020507805,N,820
id3717161,1,2016-03-23 14:03:08,2016-03-23 14:11:27,1,-73.97341918945312,40.75523376464844,-73.97724914550781,40.743743896484375,N,499
id0246422,2,2016-03-16 20:43:39,2016-03-16 21:25:44,1,-73.98063659667967,40.76116561889648,-73.81101989746092,40.71864318847656,N,2525
id1930818,2,2016-05-14 23:18:18,2016-05-14 23:25:47,1,-73.99011993408203,40.74092864990234,-73.97833251953125,40.74557876586913,N,449
id1419116,2,2016-05-17 21:28:37,2016-05-17 21:31:18,1,-73.95555114746092,40.768436431884766,-73.95841217041014,40.772857666015625,N,161
id3350529,2,2016-03-16 18:42:24,2016-03-16 18:53:42,2,-73.98715209960938,40.770774841308594,-73.96772766113281,40.802581787109375,N,678
id3487712,1,2016-03-10 08:47:51,2016-03-10 08:51:33,1,-73.9688720703125,40.75779724121094,-73.9627456665039,40.76682662963867,N,222
id0436184,2,2016-01-30 16:59:41,2016-01-30 17:04:01,1,-73.98387145996092,40.74861526489258,-73.98784637451173,40.74118041992188,N,260
id1016568,2,2016-04-11 20:59:45,2016-04-11 21:02:52,3,-73.98941040039062,40.74525833129882,-73.97834014892578,40.745311737060554,N,187
id3537896,1,2016-06-03 18:14:04,2016-06-03 18:30:17,1,-73.95955657958984,40.77102279663086,-73.96724700927734,40.80020904541016,N,973
id3696647,2,2016-06-07 09:59:58,2016-06-07 10:16:40,1,-73.94821166992188,40.7930793762207,-73.94651794433594,40.77244186401367,N,1002
id2290960,1,2016-04-11 12:20:41,2016-04-11 12:22:38,1,-73.98808288574217,40.718894958496094,-73.98409271240233,40.720123291015625,N,117
id0444152,2,2016-03-31 06:49:59,2016-03-31 07:08:45,1,-73.95262908935547,40.78673553466797,-74.00724792480467,40.706172943115234,N,1126
id1531170,2,2016-04-14 06:26:23,2016-04-14 06:33:22,2,-73.99011993408203,40.71939849853516,-73.99082183837889,40.73474884033203,N,419
id0955110,2,2016-05-30 23:32:34,2016-05-31 00:03:13,1,-73.98896789550781,40.72994995117188,-73.94611358642578,40.76652908325195,N,1839
id2680318,1,2016-06-06 15:29:51,2016-06-06 15:37:59,1,-73.98218536376953,40.762500762939446,-73.99148559570312,40.750045776367195,N,488
id3714478,1,2016-06-08 14:19:58,2016-06-08 14:33:01,2,-73.9914779663086,40.74725341796875,-74.00086212158203,40.75761032104492,N,783
id2403338,1,2016-01-05 13:14:13,2016-01-05 13:26:13,1,-73.97113037109375,40.76249313354492,-73.95199584960938,40.76921844482422,N,720
id0933930,2,2016-03-21 08:08:59,2016-03-21 08:13:15,5,-73.99540710449217,40.73265838623047,-74.00567626953125,40.73320007324219,N,256
id0980975,1,2016-04-27 17:40:58,2016-04-27 18:15:48,2,-73.86320495605469,40.76976013183594,-73.96063232421875,40.76824569702149,N,2090
id1249344,2,2016-05-17 19:36:05,2016-05-17 19:46:53,1,-74.0125274658203,40.702598571777344,-73.98004150390625,40.7266731262207,N,648
id0551307,2,2016-02-11 19:37:46,2016-02-11 19:41:16,1,-73.9838638305664,40.78051376342773,-73.97735595703125,40.78533554077149,N,210
id0355365,2,2016-04-02 00:12:30,2016-04-02 00:27:12,1,-73.9555435180664,40.764041900634766,-73.95023345947266,40.79561996459961,N,882
id3020527,1,2016-01-11 21:15:15,2016-01-11 21:22:51,1,-73.97569274902342,40.75432968139648,-73.99182891845702,40.749698638916016,N,456
id2000850,1,2016-01-07 19:03:59,2016-01-07 19:08:36,1,-73.9729995727539,40.76162338256836,-73.96493530273438,40.76020431518555,N,277
id2523861,1,2016-05-29 02:09:19,2016-05-29 02:11:45,1,-73.97809600830078,40.762798309326165,-73.98468780517578,40.76039123535156,N,146
id2665273,2,2016-05-19 11:20:27,2016-05-19 11:32:23,1,-73.97747039794923,40.75550079345703,-73.9547348022461,40.76717376708984,N,716
id2600003,2,2016-06-25 22:37:46,2016-06-25 22:56:11,1,-74.00212097167967,40.72441864013672,-73.96429443359375,40.75633239746094,N,1105
id1288694,1,2016-06-02 06:29:56,2016-06-02 06:37:11,1,-73.96056365966798,40.78134536743164,-73.97330474853516,40.76404571533203,N,435
id2720175,2,2016-05-08 02:35:08,2016-05-08 02:46:59,2,-74.00863647460938,40.7381591796875,-73.98800659179686,40.72806930541992,N,711
id0901186,2,2016-03-05 00:58:52,2016-03-05 01:21:09,2,-73.95857238769531,40.71044158935546,-73.98925018310547,40.75796127319336,N,1337
id0662050,1,2016-03-01 12:13:48,2016-03-01 12:29:57,1,-73.95861053466798,40.78080368041992,-73.97425842285155,40.76287460327149,N,969
id2695978,1,2016-03-17 16:48:21,2016-03-17 16:53:20,1,-73.99590301513672,40.73838806152344,-73.98880004882812,40.74876022338867,N,299
id2998543,1,2016-02-19 22:01:14,2016-02-19 22:11:13,1,-73.95484161376953,40.765438079833984,-73.97330474853516,40.752220153808594,N,599
id2491430,1,2016-03-15 17:59:10,2016-03-15 18:02:39,1,-73.95915222167967,40.76925277709961,-73.95173645019531,40.76950454711913,N,209
id2233654,1,2016-01-22 22:40:21,2016-01-22 22:57:06,4,-74.00611114501953,40.742977142333984,-73.96029663085938,40.815723419189446,N,1005
id2780051,2,2016-02-18 08:50:26,2016-02-18 08:57:51,6,-73.99851989746092,40.755565643310554,-73.98589324951173,40.75249862670898,N,445
id1444685,2,2016-02-02 17:03:19,2016-02-02 17:15:55,2,-73.98857116699219,40.7692985534668,-73.95760345458984,40.77463912963867,N,756
id1690981,2,2016-04-11 21:40:35,2016-04-11 21:48:26,2,-73.979248046875,40.776851654052734,-73.96497344970702,40.76374053955078,N,471
id3785810,1,2016-03-20 17:02:46,2016-03-20 17:06:41,2,-73.95198822021484,40.78759765625,-73.95437622070312,40.77888870239258,N,235
id0583076,1,2016-03-27 19:26:03,2016-03-27 19:27:53,1,-73.9871826171875,40.72503280639648,-73.98124694824217,40.73308563232422,N,110
id0752050,1,2016-06-29 21:11:41,2016-06-29 21:18:34,1,-73.97376251220702,40.74803924560546,-73.98027801513672,40.722164154052734,N,413
id0935432,1,2016-05-14 00:11:18,2016-05-14 00:23:17,1,-73.98496246337889,40.746047973632805,-73.9828872680664,40.72306060791016,N,719
id1567176,2,2016-04-20 08:43:53,2016-04-20 08:52:29,1,-74.01602935791014,40.71510314941406,-74.00483703613281,40.718048095703125,N,516
id2202654,1,2016-04-25 20:42:18,2016-04-25 20:52:33,2,-73.98692321777342,40.738445281982415,-73.98828887939453,40.72332382202149,N,615
id0288404,2,2016-02-04 13:45:44,2016-02-04 13:51:35,2,-73.98390960693358,40.7515754699707,-73.98906707763672,40.73894119262695,N,351
id2152573,2,2016-04-24 10:28:44,2016-04-24 10:48:56,1,-73.8430404663086,40.7210693359375,-73.8430404663086,40.7210693359375,N,1212
id3817913,1,2016-03-23 10:29:33,2016-03-23 10:49:08,1,-73.97773742675781,40.78932571411133,-73.96847534179686,40.76144790649414,N,1175
id2064239,2,2016-05-17 01:08:34,2016-05-17 01:15:55,1,-73.99883270263672,40.734573364257805,-73.98829650878906,40.7277717590332,N,441
id3018958,1,2016-05-04 08:31:19,2016-05-04 08:39:35,1,-73.98961639404298,40.739212036132805,-73.99326324462889,40.72798538208008,N,496
id0974955,1,2016-04-02 20:29:27,2016-04-02 20:48:29,1,-73.9469223022461,40.779293060302734,-73.99126434326173,40.7263298034668,N,1142
id1592784,1,2016-06-22 14:36:34,2016-06-22 14:47:52,1,-73.99221801757811,40.737911224365234,-73.99716949462889,40.71923065185546,N,678
id0799103,2,2016-02-20 16:40:04,2016-02-20 16:46:23,1,-74.0170669555664,40.70889663696289,-74.00653076171875,40.709381103515625,N,379
id3595283,1,2016-04-03 12:01:54,2016-04-03 12:13:51,1,-73.99197387695312,40.7507209777832,-73.96682739257811,40.78899765014648,Y,717
id0594580,1,2016-06-27 15:16:54,2016-06-27 15:46:18,1,-73.98732757568358,40.741844177246094,-73.87262725830078,40.774356842041016,N,1764
id0330374,1,2016-05-17 14:42:17,2016-05-17 15:01:45,1,-73.97356414794923,40.78946685791016,-73.99044799804686,40.75781631469727,N,1168
id3382494,1,2016-04-16 17:12:20,2016-04-16 17:33:06,2,-74.00640869140625,40.73944854736328,-73.97023773193358,40.756534576416016,N,1246
id2192962,1,2016-04-08 21:58:50,2016-04-08 22:16:29,1,-73.9880599975586,40.71881866455078,-73.99537658691406,40.74956893920898,N,1059
id0242698,1,2016-05-16 12:33:25,2016-05-16 12:51:32,2,-74.012939453125,40.702163696289055,-73.97189331054686,40.74334716796875,N,1087
id3088728,2,2016-03-28 09:43:36,2016-03-28 10:11:07,4,-73.99916076660156,40.68008041381836,-74.00464630126953,40.70732879638672,N,1651
id2958836,2,2016-05-17 19:21:03,2016-05-17 19:25:35,1,-73.98586273193358,40.762561798095696,-73.98268127441406,40.77170181274414,N,272
id3629333,2,2016-04-08 08:28:12,2016-04-08 08:56:44,2,-73.87074279785155,40.77363967895508,-73.90879058837889,40.86008834838867,N,1712
id1745912,2,2016-02-25 10:22:19,2016-02-25 10:41:18,1,-73.99144744873048,40.74943542480469,-73.97223663330078,40.75777053833008,N,1139
id1085747,2,2016-04-30 09:14:20,2016-04-30 09:34:07,1,-73.94603729248048,40.78132247924805,-73.94393920898438,40.74760055541992,N,1187
id2899318,1,2016-01-28 14:14:34,2016-01-28 14:22:58,1,-73.98072814941406,40.75098419189453,-73.99015045166014,40.751583099365234,N,504
id2485329,2,2016-03-13 11:59:59,2016-03-13 12:07:17,2,-73.98944091796875,40.753730773925774,-73.98883056640625,40.75873565673828,N,438
id2433410,2,2016-02-25 04:38:34,2016-02-25 04:42:53,1,-73.79476928710938,40.65764999389648,-73.77629852294923,40.64598083496094,N,259
id2945932,1,2016-04-23 01:47:15,2016-04-23 02:01:15,1,-74.00809478759764,40.712299346923835,-73.98489379882812,40.7520866394043,N,840
id3752553,2,2016-01-02 18:15:34,2016-01-02 18:26:10,1,-73.97237396240233,40.78664779663086,-73.94461822509764,40.778228759765625,N,636
id1331245,1,2016-04-10 02:28:36,2016-04-10 02:37:23,1,-73.98978424072266,40.730125427246094,-73.98797607421875,40.748416900634766,N,527
id0948716,2,2016-05-28 16:06:37,2016-05-28 16:12:56,3,-73.98432922363281,40.75447082519531,-73.96908569335938,40.749881744384766,N,379
id3463613,1,2016-06-06 11:36:13,2016-06-06 11:51:20,1,-73.97077941894531,40.79873275756836,-73.9925765991211,40.75505447387695,N,907
id3804421,1,2016-04-16 04:28:50,2016-04-16 04:31:21,1,-73.9625701904297,40.76066589355469,-73.95651245117188,40.766998291015625,N,151
id2128051,1,2016-05-27 12:30:40,2016-05-27 12:44:37,1,-73.96884155273438,40.76976013183594,-73.98374938964845,40.770755767822266,N,837
id1105989,2,2016-02-21 19:02:34,2016-02-21 19:11:23,1,-73.96653747558594,40.761089324951165,-73.94811248779298,40.790489196777344,N,529
id0437788,1,2016-04-25 17:22:50,2016-04-25 17:29:29,1,-74.00616455078125,40.7166862487793,-73.99832916259764,40.729537963867195,N,399
id3049115,1,2016-01-21 08:33:45,2016-01-21 08:47:14,1,-73.97505187988281,40.79012680053711,-73.98020935058595,40.76519012451172,N,809
id3709934,2,2016-04-16 02:21:09,2016-04-16 02:31:06,2,-73.99193572998048,40.72198486328125,-73.99309539794923,40.74253845214844,N,597
id1934185,1,2016-05-15 09:59:42,2016-05-15 10:03:09,1,-73.99362182617188,40.74184036254882,-73.99076843261719,40.758686065673835,N,207
id3269452,1,2016-03-30 06:52:58,2016-03-30 07:22:31,1,-73.97378540039062,40.79225158691406,-74.18340301513672,40.68807601928711,N,1773
id0621999,1,2016-06-08 11:47:58,2016-06-08 11:48:42,1,-73.98431396484375,40.737651824951165,-73.98644256591797,40.73857116699219,N,44
id1088883,1,2016-05-09 10:16:59,2016-05-09 10:32:21,1,-73.96164703369139,40.77986145019531,-73.97982025146483,40.762939453125,Y,922
id1821849,2,2016-05-22 19:50:45,2016-05-22 19:54:21,2,-74.01007080078125,40.70988082885742,-74.01336669921875,40.70233154296875,N,216
id3618979,1,2016-06-10 09:19:17,2016-06-10 09:23:55,1,-73.96703338623048,40.769485473632805,-73.9608154296875,40.77821350097656,N,278
id2509504,2,2016-01-23 00:47:25,2016-01-23 01:10:18,6,-73.99277496337889,40.75845718383789,-73.92357635498048,40.85974884033203,N,1373
id3645190,2,2016-02-16 18:57:53,2016-02-16 19:26:26,4,-73.97882843017578,40.7622299194336,-74.00253295898438,40.72496032714844,N,1713
id3892894,2,2016-01-15 00:37:10,2016-01-15 00:44:48,2,-74.00550842285155,40.740631103515625,-73.99671173095702,40.742408752441406,N,458
id2218955,1,2016-02-17 11:53:35,2016-02-17 12:13:48,1,-73.96977996826173,40.76870727539063,-73.99066162109375,40.75111770629882,N,1213
id2259768,1,2016-03-21 05:36:48,2016-03-21 05:45:09,1,-73.96683502197266,40.80440139770508,-73.98091888427734,40.78164291381836,N,501
id1561128,2,2016-01-28 21:43:02,2016-01-29 21:33:30,1,-73.9504623413086,40.77579879760742,-73.65480041503906,41.084320068359375,N,85828
id1356713,1,2016-03-13 19:52:52,2016-03-13 20:13:27,1,-73.7767562866211,40.64549255371094,-73.71074676513672,40.74657440185546,N,1235
id1405965,1,2016-03-02 12:30:45,2016-03-02 12:41:40,1,-73.97550964355469,40.74118423461913,-73.97480010986328,40.73366165161133,N,655
id3441795,1,2016-05-19 13:27:19,2016-05-19 13:51:19,1,-74.00293731689453,40.749526977539055,-73.97653198242188,40.75154876708984,N,1440
id2089866,2,2016-03-03 03:07:59,2016-03-03 03:13:15,1,-73.98834991455078,40.7232551574707,-73.97625732421875,40.723247528076165,N,316
id3624810,1,2016-04-05 23:29:26,2016-04-06 00:01:21,1,-73.97412109375,40.764007568359375,-73.9049301147461,40.88609313964844,N,1915
id2434079,1,2016-03-22 06:22:40,2016-03-22 06:26:22,3,-73.99228668212889,40.74925231933594,-73.98774719238281,40.741432189941406,N,222
id1802280,2,2016-04-09 01:47:48,2016-04-09 01:58:43,1,-73.96321868896483,40.76213073730469,-73.98908233642578,40.7299690246582,N,655
id3954432,1,2016-04-11 23:15:28,2016-04-11 23:18:29,2,-73.95355224609375,40.772762298583984,-73.95465850830078,40.77822113037109,N,181
id0237714,1,2016-02-17 22:45:47,2016-02-17 22:51:11,2,-73.98287200927734,40.761627197265625,-73.98797607421875,40.75909423828125,N,324
id0405338,2,2016-04-18 01:32:03,2016-04-18 01:55:16,1,-73.79035186767578,40.644973754882805,-73.98027801513672,40.7262077331543,N,1393
id0997422,2,2016-04-21 02:16:46,2016-04-21 02:32:16,1,-74.00196075439453,40.74052047729492,-73.96041870117188,40.7109489440918,N,930
id3284450,2,2016-03-19 10:25:31,2016-03-19 10:38:12,6,-73.98709106445312,40.75080871582031,-73.9716567993164,40.78097915649414,N,761
id2048106,2,2016-02-15 08:28:42,2016-02-15 08:35:04,5,-73.9455795288086,40.77397918701172,-73.95951080322266,40.76699066162109,N,382
id1843793,1,2016-03-20 01:30:53,2016-03-20 01:42:18,2,-73.98768615722656,40.71967315673828,-73.96589660644531,40.7126350402832,N,685
id2490873,2,2016-06-24 03:42:31,2016-06-24 03:49:37,1,-74.00141143798828,40.73394012451172,-74.00402069091797,40.74034881591797,N,426
id1567612,2,2016-03-15 09:49:17,2016-03-15 09:54:33,1,-73.98686981201173,40.75946044921875,-73.99134063720702,40.74991607666016,N,316
id2526524,1,2016-03-18 11:19:58,2016-03-18 11:27:48,1,-73.98468780517578,40.76414108276367,-73.98648834228516,40.76066970825195,N,470
id2647384,2,2016-05-05 18:38:00,2016-05-05 18:48:56,6,-73.98537445068358,40.72749710083008,-73.99057006835938,40.740093231201165,N,656
id1734211,2,2016-05-15 01:23:23,2016-05-15 01:40:23,4,-73.9888916015625,40.69200134277344,-73.91552734375,40.76733016967773,N,1020
id0269569,1,2016-05-17 03:45:43,2016-05-17 03:58:30,1,-73.98409271240233,40.76084899902344,-73.92452239990233,40.74252700805664,N,767
id0830415,1,2016-05-29 20:32:56,2016-05-29 20:40:13,3,-73.9786376953125,40.753196716308594,-73.98257446289062,40.74196243286133,N,437
id0389267,2,2016-03-28 00:09:27,2016-03-28 00:18:20,1,-73.95587921142578,40.6683006286621,-73.93547821044923,40.66722869873047,N,533
id3655255,2,2016-05-05 13:15:26,2016-05-05 13:22:20,1,-73.98646545410156,40.74606323242188,-73.99710845947266,40.7315673828125,N,414
id2423665,1,2016-06-23 15:52:09,2016-06-23 16:06:34,1,-74.0022735595703,40.75573348999024,-73.98700714111328,40.74593353271485,N,865
id1160393,2,2016-05-20 02:17:40,2016-05-20 02:49:38,1,-74.00244140625,40.733711242675774,-73.97740936279298,40.66833114624024,N,1918
id1894601,1,2016-04-10 14:23:27,2016-04-10 14:29:32,1,-73.99571228027342,40.763835906982415,-73.98285675048828,40.76771545410156,Y,365
id2797415,2,2016-06-09 13:25:13,2016-06-09 14:01:37,1,-74.00433349609375,40.713245391845696,-73.95297241210938,40.64068984985352,N,2184
id1137566,2,2016-02-10 17:18:36,2016-02-10 17:35:50,1,-73.97824859619139,40.752559661865234,-73.99298858642578,40.77075958251953,N,1034
id2695829,2,2016-02-14 21:48:25,2016-02-14 21:57:55,1,-73.9537582397461,40.778770446777344,-73.97023773193358,40.7590446472168,N,570
id1327572,1,2016-01-16 17:43:15,2016-01-16 18:04:08,3,-73.97250366210938,40.78099060058594,-74.00753784179686,40.74358749389648,N,1253
id2094046,1,2016-06-09 09:16:17,2016-06-09 09:34:02,1,-74.01242065429686,40.70149230957031,-73.979248046875,40.74615478515625,N,1065
id0704284,1,2016-01-08 22:29:36,2016-01-08 23:04:13,1,-74.01339721679686,40.70474624633789,-73.94163513183594,40.640098571777344,N,2077
id3569227,1,2016-06-15 10:59:21,2016-06-15 11:04:17,1,-73.97496032714845,40.78009033203125,-73.97779846191406,40.78396224975586,N,296
id2639738,1,2016-05-27 15:53:05,2016-05-27 16:06:06,1,-73.94859313964844,40.77405548095703,-73.96780395507811,40.762649536132805,N,781
id1212894,1,2016-01-15 11:38:19,2016-01-15 11:49:50,3,-73.98480987548828,40.768436431884766,-74.00360870361328,40.75912857055664,N,691
id1785827,2,2016-02-23 10:42:29,2016-02-23 11:15:24,1,-73.99423217773438,40.74615859985352,-73.98902130126953,40.634571075439446,N,1975
id3990382,2,2016-03-02 22:10:27,2016-03-02 22:17:38,2,-73.98577880859375,40.75046920776367,-73.99986267089844,40.73461151123047,N,431
id3077063,2,2016-03-03 18:57:26,2016-03-03 19:05:04,3,-74.00460815429686,40.74782943725586,-73.98784637451173,40.74089050292969,N,458
id0172710,2,2016-05-08 18:22:29,2016-05-08 18:34:29,1,-73.98319244384764,40.7625389099121,-73.98583984375,40.75746154785156,N,720
id1668407,1,2016-04-08 03:50:36,2016-04-08 04:06:55,2,-74.00506591796875,40.719329833984375,-73.94834136962889,40.718074798583984,N,979
id3057633,1,2016-06-21 13:30:10,2016-06-21 13:53:39,1,-73.94895935058594,40.78411865234375,-73.90579986572266,40.83566665649414,N,1409
id1247250,1,2016-06-17 21:18:16,2016-06-17 21:33:42,1,-74.00910186767578,40.7040901184082,-74.00264739990233,40.75042343139648,N,926
id0848188,2,2016-03-03 20:12:54,2016-03-03 20:22:16,2,-73.97881317138672,40.7535514831543,-73.95210266113281,40.773052215576165,N,562
id2056473,1,2016-03-08 17:50:25,2016-03-08 18:04:07,1,-73.99820709228516,40.72621154785156,-73.99138641357422,40.74983215332031,N,822
id2285072,2,2016-01-02 05:40:23,2016-01-02 05:44:13,2,-73.91352844238281,40.698490142822266,-73.92378997802734,40.68806076049805,N,230
id2949367,1,2016-03-15 09:59:23,2016-03-15 10:13:24,1,-73.97380828857422,40.784088134765625,-73.95292663574217,40.78302001953125,N,841
id2239893,2,2016-03-16 17:52:15,2016-03-16 17:58:07,1,-73.98506927490233,40.77415084838867,-73.97559356689453,40.78947067260742,N,352
id2201083,2,2016-03-24 17:40:04,2016-03-24 18:50:18,1,-73.97662353515625,40.747840881347656,-73.78904724121092,40.64164352416992,N,4214
id0800956,2,2016-04-10 16:29:03,2016-04-10 17:00:29,2,-73.95362091064453,40.77280044555664,-74.00182342529298,40.75577926635742,N,1886
id1860271,1,2016-04-26 13:40:22,2016-04-26 13:42:55,1,-73.99375152587889,40.7585563659668,-74.00035858154298,40.7612190246582,N,153
id1074086,2,2016-06-21 14:11:34,2016-06-21 14:15:48,1,-73.9584732055664,40.77254104614258,-73.95320892333984,40.78289031982422,N,254
id1878244,2,2016-04-23 15:19:54,2016-04-23 15:36:57,1,-73.98512268066406,40.7581901550293,-73.98912048339844,40.75707626342773,N,1023
id0650416,1,2016-04-16 13:53:52,2016-04-16 14:02:38,1,-73.96817779541014,40.7621955871582,-73.9823226928711,40.740867614746094,N,526
id2536806,2,2016-03-09 07:39:25,2016-03-09 07:42:37,5,-73.98594665527344,40.726688385009766,-73.98107147216798,40.73073959350586,N,192
id3758202,2,2016-05-27 18:18:18,2016-05-27 18:27:13,1,-73.98238372802734,40.77457046508789,-73.95648956298828,40.778030395507805,N,535
id0406342,1,2016-04-08 06:41:42,2016-04-08 07:08:41,1,-73.97492218017578,40.72965240478516,-73.88549041748048,40.773193359375,N,1619
id0437627,1,2016-05-05 14:48:50,2016-05-05 15:03:35,1,-73.98121643066406,40.75540542602539,-73.97941589355469,40.73648834228516,N,885
id0142213,1,2016-06-26 02:20:47,2016-06-26 02:24:56,1,-74.00054931640625,40.72736740112305,-73.99143981933594,40.72677993774414,N,249
id2292190,2,2016-04-17 14:54:54,2016-04-17 15:06:51,1,-73.99152374267578,40.75016021728516,-73.98343658447266,40.744361877441406,N,717
id3805826,2,2016-04-22 19:27:08,2016-04-22 20:04:04,1,-74.0062026977539,40.73440170288086,-73.9552993774414,40.745899200439446,N,2216
id0262397,1,2016-06-03 11:22:20,2016-06-03 11:40:06,1,-73.97152709960938,40.751007080078125,-73.99520111083984,40.73912811279297,N,1066
id3909212,1,2016-06-21 23:49:47,2016-06-21 23:52:08,1,-74.00096130371092,40.74641036987305,-73.9918670654297,40.74398040771485,N,141
id3891086,1,2016-06-17 23:23:35,2016-06-17 23:39:26,1,-73.98218536376953,40.76889801025391,-73.99159240722656,40.75138092041016,N,951
id0577390,1,2016-02-09 17:49:28,2016-02-09 17:52:33,1,-73.96366119384764,40.761276245117195,-73.9665756225586,40.75750732421875,N,185
id2002249,2,2016-01-28 18:19:15,2016-01-28 18:31:14,1,-73.999267578125,40.73408889770508,-74.00657653808594,40.74692535400391,N,719
id1574631,1,2016-03-20 01:08:16,2016-03-20 01:22:10,1,-74.0279769897461,40.61951446533203,-74.00078582763672,40.6882209777832,N,834
id1204404,2,2016-05-13 02:38:36,2016-05-13 03:08:38,1,-74.00121307373048,40.73638916015625,-73.95401000976561,40.59693145751953,N,1802
id3093164,1,2016-03-02 13:33:55,2016-03-02 14:08:15,2,-73.98551177978516,40.75974655151367,-73.87065124511719,40.77362060546875,N,2060
id0995542,2,2016-02-06 06:03:59,2016-02-06 06:11:45,1,-74.0074462890625,40.73351287841797,-74.00360870361328,40.75641250610352,N,466
id2545467,2,2016-01-09 16:48:29,2016-01-09 16:58:50,2,-74.00196838378906,40.739570617675774,-73.99201202392578,40.73823928833008,N,621
id0869562,2,2016-03-10 02:26:53,2016-03-10 02:43:13,1,-73.90861511230467,40.82447052001953,-73.87631225585938,40.87575149536133,N,980
id1055889,1,2016-02-06 21:38:00,2016-02-06 21:50:34,2,-73.9801254272461,40.77555847167969,-73.95479583740233,40.80516815185546,N,754
id2659713,2,2016-01-02 21:42:16,2016-01-02 21:54:40,1,-73.99109649658203,40.699668884277344,-73.96338653564453,40.75753021240234,N,744
id2310827,2,2016-03-01 06:55:26,2016-03-01 07:01:43,1,-73.97609710693358,40.74454116821289,-73.98789978027342,40.74776840209961,N,377
id1220243,1,2016-03-01 15:04:21,2016-03-01 15:13:52,1,-73.98279571533203,40.759765625,-74.00263977050781,40.76072311401367,N,571
id1509695,1,2016-01-06 21:43:57,2016-01-06 21:50:39,1,-73.97093963623048,40.7615623474121,-73.97408294677734,40.74403381347656,N,402
id3558061,2,2016-05-21 21:46:33,2016-05-21 21:54:14,5,-74.00194549560547,40.740432739257805,-73.99151611328125,40.75461959838867,N,461
id2435776,2,2016-01-12 11:56:14,2016-01-12 12:05:53,1,-73.97064208984375,40.788619995117195,-73.96099090576173,40.772098541259766,N,579
id2587795,1,2016-03-01 19:07:56,2016-03-01 19:22:17,1,-74.01488494873048,40.716041564941406,-74.00880432128906,40.7346305847168,N,861
id0160302,2,2016-05-14 12:19:26,2016-05-14 12:37:30,1,-73.98691558837889,40.74522399902344,-73.98751831054686,40.7218132019043,N,1084
id3952117,2,2016-03-06 11:25:54,2016-03-06 11:40:29,1,-73.96694946289062,40.79368209838867,-73.97327423095702,40.75854110717773,N,875
